comuna,tipo_propiedad,metros_totales,metros_construidos,dormitorios,banos,estacionamientos,antiguedad_anos,piso,orientacion,gastos_comunes,cercania_metro,ascensor,precio
Puente Alto,Casa,123.27969228415893,69.28986619818933,3,1,0,1,1,Surponiente,95834.10347430038,True,False,41466000.0
Vitacura,Departamento,174.51372531721302,65.28430125070479,4,1,0,23,11,Suroriente,189827.72448737576,False,True,109535000.0
Recoleta,Casa,48.950771946361044,47.528757841597894,4,2,2,30,1,Sur,61707.26159922894,True,False,46326000.0
Puente Alto,Departamento,142.75463684548225,142.75463684548225,4,2,1,32,2,Suroriente,114468.17503622104,False,False,86136000.0
Santiago Centro,Casa,79.1287411989419,79.1287411989419,5,1,0,38,1,Sur,96737.64736828643,False,False,70534000.0
Conchalí,Casa,147.66363444754745,88.31194422751827,4,3,1,29,1,Norponiente,150122.27064547045,True,False,63743000.0
Vitacura,Departamento,95.3120028819772,95.3120028819772,1,3,1,36,19,Norponiente,148913.7899121776,False,True,178112000.0
Puente Alto,Departamento,30.0,30.0,4,4,1,27,2,Norte,74969.02033860143,True,True,31525000.0
La Florida,Casa,138.47888013437426,118.97641885734117,3,2,3,30,1,Norte,152909.60869922081,True,False,101680000.0
Ñuñoa,Departamento,138.05723851734342,90.40687606890883,3,3,3,10,20,Este,100975.54585780541,True,False,217033000.0
Las Condes,Casa,91.0459845760285,91.0459845760285,3,4,3,22,1,Norponiente,79160.13200241531,True,False,340953000.0
Ñuñoa,Casa,88.08280699284988,88.08280699284988,5,3,3,1,1,Nororiente,119410.93189288363,False,False,255869000.0
Santiago Centro,Casa,54.431363745617375,54.431363745617375,3,2,2,39,1,Suroriente,50000.0,True,False,57363000.0
Providencia,Casa,158.65499707694357,133.6999415234141,5,4,0,26,1,Suroriente,166565.3174994386,False,False,381969000.0
Las Condes,Casa,164.1107891233404,118.63809670735604,5,4,3,34,1,Suroriente,117218.95947791399,False,False,425467000.0
Maipú,Departamento,76.04745574120551,76.04745574120551,4,4,2,1,22,Este,118312.71891009797,False,False,110734000.0
La Florida,Casa,93.00327702305746,93.00327702305746,1,3,0,38,1,Suroriente,115641.66864567465,True,False,61960000.0
Maipú,Casa,116.83554394305183,53.737204728914634,4,2,3,36,1,Oeste,202342.50433458918,False,False,43294000.0
Macul,Departamento,233.54326405177733,158.3754426623081,4,4,0,20,1,Sur,195943.88444149104,True,False,240757000.0
Vitacura,Casa,147.2560873794466,79.49775065730297,5,1,3,4,1,Suroriente,187538.05466995935,False,False,253668000.0
Independencia,Departamento,72.82922424958105,72.82922424958105,5,2,2,20,24,Surponiente,115747.9177870581,True,False,86078000.0
Las Condes,Departamento,135.18901547452526,115.41525435289076,3,1,1,28,14,Sur,64218.75437550314,True,False,175834000.0
Maipú,Departamento,51.16542296809591,51.16542296809591,3,1,1,19,4,Norte,119201.02785580429,True,False,31916000.0
Recoleta,Casa,155.89951549580854,126.61668084921098,4,4,0,37,1,Suroriente,135720.0210363591,True,False,137978000.0
Maipú,Casa,203.77736967722427,132.93511689265995,2,4,2,19,1,Surponiente,160630.5151946639,False,False,142872000.0
Puente Alto,Casa,203.9895842541979,81.00665987811009,2,3,1,24,1,Nororiente,135559.13705501216,False,False,51748000.0
Ñuñoa,Departamento,156.74467517371693,155.01869367822587,3,3,3,1,23,Surponiente,68675.28619052068,True,False,374218000.0
Puente Alto,Casa,90.82938220659352,79.3238578335494,2,3,1,31,1,Norponiente,93229.22648298902,False,False,42760000.0
Macul,Departamento,54.95491217429371,54.95491217429371,3,2,0,25,16,Norponiente,88693.1734375539,True,True,59923000.0
Las Condes,Casa,49.98974783154455,49.98974783154455,5,3,0,5,1,Norte,146952.65252029104,True,False,197823000.0
Las Condes,Departamento,30.0,30.0,4,1,2,2,13,Oeste,148179.87266199835,False,False,66704000.0
Macul,Casa,154.69278815039607,131.7676435516346,1,3,0,32,1,Este,154731.5944040435,True,False,100412000.0
Santiago Centro,Casa,114.85822398878003,114.85822398878003,4,4,1,0,1,Este,135051.79273361765,True,False,301539000.0
Puente Alto,Casa,165.46080832265636,75.52960446718731,3,3,1,4,1,Nororiente,50000.0,True,False,73596000.0
La Reina,Departamento,191.4015742617394,138.61286298712315,3,2,1,12,16,Norte,50000.0,True,True,323748000.0
Recoleta,Departamento,124.9952771951205,76.96354749199223,4,2,1,18,6,Norte,112990.61843301791,True,False,81463000.0
Huechuraba,Casa,127.29808048565751,89.58060092575982,3,1,2,11,1,Oeste,124903.89602331963,False,False,78936000.0
Ñuñoa,Casa,96.78398277512667,96.78398277512667,2,2,3,24,1,Suroriente,182683.27935764892,False,False,102928000.0
Las Condes,Departamento,102.6957791413796,47.05858859698776,2,3,3,34,17,Este,123889.75739975159,False,True,95330000.0
Santiago Centro,Departamento,156.4234956236467,36.47363725507509,3,4,2,11,11,Suroriente,71202.53345701765,True,False,82934000.0
Independencia,Departamento,111.28124848173448,86.51205404947403,3,2,0,29,19,Norte,153108.24038886843,True,True,58164000.0
Recoleta,Casa,104.0496166623588,104.0496166623588,2,1,3,4,1,Suroriente,119137.41535678787,True,False,71620000.0
Puente Alto,Departamento,119.08415702785744,108.54666286723527,3,3,0,33,11,Norponiente,99897.26072329824,True,True,84301000.0
Ñuñoa,Casa,164.31650980307947,104.42716702771985,3,1,3,21,1,Nororiente,50000.0,True,False,120719000.0
Independencia,Departamento,85.36692210849486,85.36692210849486,4,2,0,38,17,Este,124259.35040556164,True,True,71654000.0
Puente Alto,Casa,116.67357412239836,116.67357412239836,1,2,2,12,1,Oeste,131440.89554897303,False,False,59497000.0
Maipú,Departamento,132.26389188892148,25.0,2,1,1,2,7,Nororiente,70192.6847946975,True,True,14682000.0
Independencia,Departamento,178.01109517926196,59.96778779649037,4,3,0,19,10,Sur,157217.88941031377,False,False,60372000.0
Macul,Departamento,108.03516116002906,86.25550362866208,1,2,1,30,11,Norponiente,152739.83993254916,True,False,59226000.0
San Miguel,Departamento,84.1088306974139,84.1088306974139,3,4,0,4,3,Oeste,122445.62911964879,False,True,136743000.0
Santiago Centro,Departamento,95.78195278638222,95.78195278638222,3,2,0,23,20,Surponiente,120586.14289710205,True,False,105297000.0
Ñuñoa,Casa,172.65287165076896,54.59601167331439,4,3,0,39,1,Nororiente,167301.88733321242,False,False,75106000.0
Conchalí,Departamento,221.66526493017324,148.2831450214627,3,2,0,32,10,Norte,138376.51843905158,False,True,67700000.0
San Miguel,Departamento,54.312109315698365,54.312109315698365,5,1,0,7,14,Sur,84887.22755258199,True,False,78052000.0
Vitacura,Departamento,65.23491924650715,65.23491924650715,4,2,1,23,12,Oeste,110117.58581999262,True,False,198109000.0
Vitacura,Casa,111.56016066489273,111.56016066489273,1,2,0,19,1,Norte,147842.47009680397,False,False,144785000.0
Ñuñoa,Departamento,125.54780480340217,81.87055682772909,4,3,1,15,10,Norponiente,50000.0,True,False,169031000.0
Independencia,Casa,159.34847827774976,134.40470426665271,2,1,2,11,1,Surponiente,73423.69756051857,True,False,78028000.0
Puente Alto,Departamento,75.44334956992569,73.81583419547425,4,3,3,12,19,Sur,154106.88331694875,True,False,97321000.0
Santiago Centro,Departamento,66.8445481675268,66.8445481675268,3,2,0,38,1,Este,180443.88021080563,False,True,58138000.0
Huechuraba,Casa,126.9043576566815,126.9043576566815,3,4,3,24,1,Surponiente,171052.4370134006,True,False,231850000.0
Vitacura,Departamento,107.07996398964158,59.47502446929367,5,2,1,31,10,Norte,164664.66561238904,False,False,133923000.0
Santiago Centro,Casa,166.33604988857624,99.95716381266641,5,3,2,23,1,Nororiente,126487.19313357206,False,False,160720000.0
Vitacura,Casa,144.3679901595192,25.0,5,4,2,8,1,Suroriente,68554.82951561554,True,False,145493000.0
Maipú,Departamento,147.76896738166096,147.76896738166096,1,3,2,39,24,Oeste,110168.83077133827,False,True,95067000.0
Puente Alto,Casa,114.77593268115668,114.77593268115668,5,3,3,22,1,Sur,50000.0,True,False,160695000.0
Maipú,Departamento,237.77901292841028,200.0042879832302,1,1,1,12,7,Norte,185032.80431053767,True,False,64682000.0
Recoleta,Departamento,78.112600920312,78.112600920312,5,4,0,31,20,Este,79144.35987628455,False,True,93280000.0
Vitacura,Casa,150.54049168773875,44.81399081598074,1,2,0,14,1,Suroriente,93332.71199883985,False,False,56733000.0
Conchalí,Casa,56.515500646344634,56.515500646344634,4,3,1,35,1,Oeste,172930.95263202884,False,False,36939000.0
Conchalí,Casa,66.32661611302738,53.27964951112782,4,2,3,4,1,Oeste,50000.0,False,False,44149000.0
Maipú,Casa,89.63272006172724,89.63272006172724,3,1,0,21,1,Norte,60529.86879872843,False,False,40745000.0
Macul,Departamento,201.4661668309013,45.95438848089711,1,1,1,15,17,Este,133398.56719125673,True,True,25509000.0
San Miguel,Departamento,133.19472152270095,44.0338046304081,2,4,0,9,1,Norponiente,146019.02075337394,False,True,61021000.0
Conchalí,Casa,90.47609657278124,25.607541852132528,3,1,2,23,1,Suroriente,116414.96024129202,True,False,11638000.0
Vitacura,Departamento,138.72181629772865,70.46480714947994,4,1,0,17,20,Norponiente,118045.84435320461,True,False,159739000.0
Ñuñoa,Departamento,121.75739407122543,62.42088700865715,1,2,3,17,21,Sur,183418.89769472225,False,True,67681000.0
Maipú,Departamento,95.40133154304401,39.53403576642938,5,1,1,6,19,Norte,151815.92225303254,False,False,35651000.0
Recoleta,Departamento,50.16855721058862,50.16855721058862,2,1,3,3,4,Suroriente,145058.49672637729,False,False,28587000.0
Huechuraba,Casa,191.9271242256145,111.19522785546579,4,3,1,25,1,Sur,158782.32463968714,False,False,139383000.0
Huechuraba,Casa,130.4909064355021,106.48938159426847,3,1,2,4,1,Surponiente,104970.48626556911,False,False,107622000.0
Providencia,Departamento,228.68691867341192,153.56657676991705,1,3,1,15,4,Norponiente,228658.28320715105,True,True,306696000.0
San Miguel,Casa,167.01608102704398,100.25031168171738,2,1,0,34,1,Surponiente,50000.0,True,False,56102000.0
Independencia,Casa,147.56598623805212,60.05279193979442,1,1,0,25,1,Surponiente,192896.0512059391,True,False,16528000.0
Puente Alto,Casa,98.23978356915165,25.0,5,4,2,17,1,Suroriente,165105.37593715545,False,False,34398000.0
Conchalí,Departamento,65.23272180715416,57.79770430626385,3,4,1,28,18,Oeste,132414.4125775427,False,True,48348000.0
Conchalí,Departamento,109.11345077557763,109.11345077557763,1,3,2,22,12,Sur,124001.44788010557,True,True,67100000.0
Independencia,Departamento,63.78537028970846,39.7865553725536,4,1,0,13,10,Surponiente,112222.3351431447,False,True,30342000.0
Las Condes,Casa,152.5095190365377,104.12508951991506,3,2,3,14,1,Este,175172.17939817044,False,False,254572000.0
Recoleta,Departamento,201.6326248848565,131.3570057234223,4,4,2,32,7,Nororiente,118006.7763000058,False,False,158945000.0
La Reina,Departamento,106.9543866941435,101.41379361773006,1,2,3,24,9,Norponiente,83605.76302384565,True,True,131500000.0
Maipú,Casa,167.22454861955984,105.95933315162333,3,4,3,20,1,Norponiente,165099.1442660841,False,False,123199000.0
Macul,Departamento,85.53854648915717,85.53854648915717,4,4,1,16,19,Este,199238.31170299288,True,True,169494000.0
Recoleta,Departamento,104.87665808963244,104.87665808963244,5,1,2,22,16,Suroriente,50000.0,False,False,104888000.0
La Florida,Casa,79.25180077172786,79.25180077172786,5,4,3,16,1,Suroriente,237854.591538516,False,False,145297000.0
Conchalí,Casa,30.0,30.0,1,2,3,13,1,Suroriente,68163.43512351793,True,False,14951000.0
Puente Alto,Casa,118.17333250406946,99.61699507355144,3,4,1,28,1,Sur,71985.08617423236,False,False,80233000.0
Providencia,Departamento,126.42258687988763,25.0,2,3,1,19,5,Norte,57755.51402536936,False,False,41552000.0
Huechuraba,Departamento,173.29304993808188,25.0,3,1,0,29,16,Surponiente,120042.45262323126,False,False,15295000.0
Conchalí,Departamento,159.77191263346438,86.73315876592065,5,1,3,18,1,Oeste,56014.0857515683,True,True,62972000.0
Providencia,Casa,160.44764495194977,111.73518275779027,4,3,0,38,1,Nororiente,62086.99680745571,False,False,228069000.0
Vitacura,Casa,71.29818884410615,71.29818884410615,2,3,3,12,1,Norte,85572.49762081914,False,False,217412000.0
Recoleta,Departamento,142.9748653035346,142.9748653035346,1,3,0,17,7,Norte,126922.78375971697,False,False,82331000.0
Vitacura,Departamento,199.1296982740796,142.79442682661923,2,4,1,22,19,Este,131742.67994837556,False,False,355056000.0
La Reina,Casa,138.99339253545406,119.08662977592114,1,1,2,32,1,Sur,182059.86397050423,False,False,73823000.0
Ñuñoa,Casa,211.42968065324987,96.39859423095261,2,3,1,38,1,Norponiente,180907.43865974568,True,False,120034000.0
La Florida,Casa,220.94830555599316,28.750877472664904,1,4,0,39,1,Norponiente,171230.56570488017,True,False,24736000.0
Recoleta,Casa,106.57658648541772,84.15853577032807,1,3,0,17,1,Este,106919.14144671372,False,False,52877000.0
Las Condes,Departamento,85.15301274597141,85.15301274597141,2,2,2,8,8,Sur,50000.0,False,True,164189000.0
La Reina,Casa,81.9268917290525,81.9268917290525,2,2,3,32,1,Este,50000.0,True,False,116771000.0
Santiago Centro,Departamento,44.193208994839,38.546634132682065,1,1,0,31,2,Norponiente,170886.49380549064,False,False,11597000.0
Las Condes,Departamento,94.0798550292239,94.0798550292239,5,4,0,16,15,Norte,162187.7235853685,False,False,340155000.0
San Miguel,Departamento,180.38327248781232,111.13571247470881,2,2,0,18,20,Oeste,89164.77687779767,False,False,88766000.0
Maipú,Casa,30.0,30.0,3,2,2,26,1,Surponiente,50000.0,False,False,20490000.0
Puente Alto,Casa,68.12732996431268,68.12732996431268,4,4,1,5,1,Suroriente,67642.44884154543,False,False,83051000.0
Recoleta,Casa,113.64342791740012,113.64342791740012,1,3,0,34,1,Sur,128734.71510997637,False,False,56392000.0
Santiago Centro,Casa,76.14073996891499,76.14073996891499,1,4,2,36,1,Surponiente,128828.04999274685,False,False,75641000.0
Santiago Centro,Departamento,93.63570278798898,64.34164938274378,4,3,0,33,24,Nororiente,172126.56365635,False,True,84921000.0
La Reina,Casa,94.38351627888483,94.38351627888483,5,2,3,19,1,Nororiente,97482.27713962519,True,False,278605000.0
Independencia,Casa,107.12298899691255,82.42419437011145,4,2,2,24,1,Norte,107798.19857491789,True,False,86443000.0
San Miguel,Departamento,83.52726519451306,30.51064529015028,2,2,0,3,4,Este,176266.06529832195,False,False,26131000.0
Ñuñoa,Casa,79.4393393072226,67.53571859847345,4,1,2,9,1,Este,50000.0,False,False,87330000.0
Recoleta,Departamento,166.71548729606155,27.452412586182994,1,1,0,9,13,Norponiente,135872.64734585132,False,False,8549000.0
Independencia,Departamento,172.48270889301727,129.20374140280418,4,1,1,23,18,Norte,103288.56106840321,False,False,84314000.0
La Reina,Departamento,50.97283273762953,50.97283273762953,3,4,0,20,24,Norponiente,155637.98894768715,True,False,134276000.0
Maipú,Departamento,30.0,30.0,2,2,2,10,2,Norponiente,145630.3301430671,True,True,24919000.0
Huechuraba,Departamento,173.16874247854656,146.82085373154592,4,2,3,26,16,Nororiente,85184.51778051673,True,True,234558000.0
Conchalí,Departamento,58.559979072393126,58.559979072393126,1,4,3,15,1,Norponiente,94633.2571760509,True,True,43636000.0
Conchalí,Departamento,130.637241922987,32.75108976132502,2,1,3,25,19,Surponiente,50000.0,False,False,11262000.0
Ñuñoa,Departamento,41.71640634858913,41.71640634858913,1,4,0,29,9,Suroriente,157499.574913091,False,False,50179000.0
Maipú,Casa,184.8877492629836,155.31416749093168,5,1,1,15,1,Norponiente,131988.69100323154,False,False,124270000.0
Macul,Casa,247.1833947650764,63.220974996434265,3,2,0,6,1,Nororiente,189925.61777258565,True,False,77273000.0
Ñuñoa,Casa,129.14034546026684,101.00885155031321,5,3,3,15,1,Suroriente,100029.99819197266,False,False,260968000.0
Recoleta,Casa,115.29486757702416,115.29486757702416,3,1,2,34,1,Este,165716.7798824013,False,False,66604000.0
Recoleta,Departamento,103.89302124049681,103.89302124049681,4,2,3,15,10,Sur,66503.69772179303,True,True,145083000.0
Providencia,Casa,159.08996556564557,159.08996556564557,2,2,2,39,1,Oeste,50000.0,True,False,234843000.0
Independencia,Departamento,148.38433754672928,42.947869723069246,4,3,1,11,9,Norponiente,115274.3029816116,True,True,55372000.0
Macul,Casa,170.17492267764322,46.94147677868788,3,2,2,34,1,Surponiente,91665.91224734872,True,False,45434000.0
Conchalí,Casa,88.60417387009588,43.60982211591468,3,2,0,20,1,Suroriente,67458.92871076398,True,False,24826000.0
Santiago Centro,Casa,137.00588532023224,78.1632631593246,3,1,0,35,1,Sur,164905.26967433083,False,False,46682000.0
Independencia,Departamento,92.8765966646902,92.8765966646902,1,1,0,16,5,Nororiente,180412.33367717787,False,True,27758000.0
La Florida,Casa,67.1142175964973,48.73061680813955,2,3,2,31,1,Sur,125271.06396829305,True,False,45509000.0
Recoleta,Departamento,117.94922894982682,117.94922894982682,4,3,0,5,22,Oeste,110874.04651909173,False,True,155347000.0
San Miguel,Departamento,73.87436348114589,73.87436348114589,4,2,0,23,9,Surponiente,123135.41869512612,False,False,74589000.0
Puente Alto,Casa,178.6863498871294,45.640132271563054,5,1,0,26,1,Sur,87353.68780493361,False,False,24840000.0
Maipú,Casa,76.90398109920885,25.0,3,3,1,19,1,Surponiente,148129.7974214201,False,False,23120000.0
Las Condes,Casa,138.177297034368,28.89718024762695,3,3,2,24,1,Suroriente,50000.0,True,False,82010000.0
Ñuñoa,Departamento,89.82888506201388,63.36586367064304,3,4,2,1,23,Sur,66346.09357849037,False,False,164837000.0
Recoleta,Casa,133.8531375218756,83.23395297026718,4,3,3,8,1,Surponiente,80436.9424346599,False,False,114447000.0
Independencia,Departamento,93.80017132723218,93.80017132723218,5,2,2,27,9,Sur,147067.77154907645,False,False,86188000.0
Macul,Departamento,57.13943625712312,57.13943625712312,1,1,1,37,6,Sur,104875.50714783782,True,False,23395000.0
Puente Alto,Casa,144.18863704759227,56.44234991678791,2,3,2,2,1,Norte,188019.51973515365,False,False,49025000.0
San Miguel,Casa,108.22921890433891,106.34661133488673,1,4,1,19,1,Norponiente,160165.48781892544,True,False,147832000.0
Independencia,Departamento,134.29924703612298,134.29924703612298,4,1,1,5,9,Nororiente,79945.34122188271,True,True,132618000.0
Las Condes,Departamento,98.55785321847812,98.55785321847812,3,3,2,38,17,Oeste,151673.28951993102,True,True,261457000.0
Puente Alto,Departamento,53.603174311577405,53.603174311577405,2,4,3,32,1,Nororiente,99589.64859239908,True,True,44323000.0
La Florida,Casa,174.15892985281283,128.33153718820006,4,3,0,0,1,Norte,143659.02475119816,False,False,162020000.0
Las Condes,Departamento,156.83788777205442,145.59821467551296,4,1,0,36,6,Norte,162588.60817964867,True,True,226246000.0
La Reina,Casa,91.6519512223378,29.717123072864517,4,1,2,5,1,Suroriente,175735.73009063583,True,False,67861000.0
Vitacura,Departamento,123.48896067493989,69.50371651361212,2,1,2,33,2,Norte,130101.07849189584,True,True,94035000.0
La Reina,Departamento,172.10097415814687,172.10097415814687,2,2,1,14,9,Norponiente,200006.18432401092,True,False,293477000.0
Conchalí,Casa,97.14808320688016,77.95855559516384,5,3,2,25,1,Norte,142065.7178030636,True,False,77150000.0
Independencia,Departamento,104.90577474047241,25.0,5,2,1,13,4,Sur,126752.60797288154,False,True,23281000.0
Recoleta,Casa,132.18162500036868,85.1615275845311,1,1,3,6,1,Nororiente,104874.28061700318,True,False,39707000.0
Recoleta,Casa,97.04544682227069,97.04544682227069,2,4,2,30,1,Este,88434.54899058162,False,False,96201000.0
Recoleta,Departamento,162.85459984935113,90.26041747203584,2,3,0,23,15,Oeste,140994.1863030853,False,False,63814000.0
San Miguel,Casa,111.55496098462811,111.55496098462811,2,2,0,30,1,Norte,125037.88184899921,True,False,93172000.0
Vitacura,Casa,80.79820625030129,80.79820625030129,5,3,2,28,1,Nororiente,133041.28003171948,False,False,274308000.0
La Reina,Departamento,150.43194149369972,75.80250194270872,4,4,1,31,16,Suroriente,144037.2913778146,False,False,173267000.0
Vitacura,Casa,62.89346752843266,62.89346752843266,3,2,0,16,1,Norte,132830.07390715243,False,False,123485000.0
Huechuraba,Casa,220.74392805621068,96.13763903817086,5,1,1,13,1,Norponiente,220664.77034639256,True,False,132826000.0
Independencia,Casa,199.1248181790101,97.11115691719523,2,2,2,39,1,Norte,93601.75579109309,True,False,64688000.0
Vitacura,Departamento,145.67477384605075,92.16307279387885,5,3,2,35,22,Norte,141614.6672059853,True,False,327197000.0
Santiago Centro,Casa,141.4665510909951,93.80626090729857,1,3,0,23,1,Surponiente,108615.33920756294,True,False,96652000.0
Ñuñoa,Departamento,139.12207089096492,60.05815461517048,2,3,2,26,16,Surponiente,50000.0,True,False,94619000.0
Ñuñoa,Departamento,95.54526070405464,95.54526070405464,1,3,3,24,19,Norte,110326.35885657775,True,False,148328000.0
Santiago Centro,Casa,134.86548228404212,113.96927788451865,2,1,3,31,1,Suroriente,73175.14720407297,True,False,74435000.0
Puente Alto,Casa,73.84336947710759,36.55966533458168,5,2,0,17,1,Surponiente,116658.8770579793,False,False,27619000.0
Providencia,Casa,145.19092092200907,74.43350731656132,4,1,3,17,1,Norte,118679.87393341475,False,False,155127000.0
San Miguel,Departamento,163.39234715156476,93.72319490157787,3,1,1,36,5,Oeste,139267.89439696688,True,True,81198000.0
Puente Alto,Casa,101.09569495083328,68.62747990895302,1,1,0,25,1,Nororiente,93491.03123419154,False,False,15241000.0
Las Condes,Casa,90.24491029226402,90.24491029226402,5,3,0,8,1,Surponiente,99745.35421315295,True,False,351308000.0
Macul,Casa,59.37614876760451,59.37614876760451,4,3,1,34,1,Surponiente,155034.68264049746,True,False,88482000.0
San Miguel,Casa,192.89776167828455,96.76290117820747,5,3,3,7,1,Norponiente,79547.07352594387,True,False,224403000.0
San Miguel,Casa,94.21679830788943,73.97162770067706,1,2,3,19,1,Norte,50000.0,False,False,59116000.0
Las Condes,Departamento,110.06304819916885,25.0,3,4,3,21,1,Norte,127851.56784632406,True,False,90455000.0
Vitacura,Departamento,135.00777924978627,25.0,5,3,0,18,7,Norte,173542.43737841223,True,False,86470000.0
La Reina,Casa,134.11038214449673,113.58438186768109,2,2,0,29,1,Norte,154459.0237823443,True,False,133336000.0
La Reina,Casa,157.3280047840535,100.67648305957576,4,3,3,27,1,Surponiente,128774.20977651517,True,False,284836000.0
Ñuñoa,Casa,101.03350400808357,101.03350400808357,5,3,2,34,1,Sur,182532.2671674389,False,False,178155000.0
Maipú,Casa,63.06660307645435,63.06660307645435,4,1,3,10,1,Sur,174100.8619582458,True,False,55425000.0
Puente Alto,Departamento,54.3167345513842,54.3167345513842,2,1,1,30,20,Este,103454.27361354697,False,False,20048000.0
Huechuraba,Casa,91.03723835785767,91.03723835785767,3,1,0,38,1,Norte,132376.08641685348,False,False,56130000.0
Independencia,Departamento,72.4074762662688,72.4074762662688,3,2,1,35,23,Este,134523.01113182202,True,False,56563000.0
Conchalí,Departamento,104.81916473461209,104.81916473461209,2,4,1,29,9,Oeste,115662.46856287152,True,False,76487000.0
La Florida,Casa,185.37894053799914,96.85847364906388,4,4,0,22,1,Este,176712.37854369392,False,False,100987000.0
La Reina,Departamento,101.13608970581555,77.98473037920915,5,2,2,18,14,Nororiente,112392.97833016144,False,False,176607000.0
Independencia,Departamento,101.11745693327217,97.76811448624983,2,3,3,11,16,Sur,94986.05544975022,False,False,92841000.0
La Florida,Departamento,119.18006118721058,56.55288474050813,1,2,1,14,1,Sur,50000.0,False,False,26737000.0
Independencia,Departamento,99.71875043939669,74.80612284352364,4,3,0,30,2,Norte,80084.80588131443,True,False,65706000.0
Vitacura,Casa,116.6304382140903,97.10285234560148,3,2,1,36,1,Surponiente,54229.104559828396,False,False,182291000.0
La Florida,Casa,147.04346112406733,96.57273327604047,2,2,3,36,1,Norte,117980.19243667822,False,False,61278000.0
Conchalí,Departamento,164.2375527381657,85.74324479988046,3,2,2,14,22,Oeste,57315.53747686227,False,True,53605000.0
Independencia,Casa,170.16065998695117,34.472611593031736,4,4,2,28,1,Norponiente,150434.23708344507,False,False,37405000.0
Santiago Centro,Casa,222.84261103655098,115.45638185682857,3,1,2,25,1,Oeste,175421.88041070194,True,False,107973000.0
Conchalí,Casa,148.46797230862188,123.36913626398197,2,2,0,1,1,Nororiente,118442.16207059401,True,False,69633000.0
La Florida,Casa,231.72394506746545,155.74761981008953,4,4,0,19,1,Norte,70799.11418681292,True,False,196512000.0
Conchalí,Casa,81.17590959701785,81.17590959701785,1,1,2,14,1,Norte,134320.0188090767,False,False,20807000.0
Independencia,Departamento,224.56424512122925,90.05847336765932,2,1,3,3,16,Oeste,214673.7529044014,False,False,49219000.0
Providencia,Casa,100.98119728902049,49.478819615594006,5,2,3,21,1,Oeste,199124.03146622804,True,False,148593000.0
Independencia,Casa,105.89905346184823,105.89905346184823,2,3,0,37,1,Oeste,50000.0,True,False,75981000.0
Independencia,Casa,114.00637262885633,99.91331907496094,4,3,2,22,1,Sur,50000.0,False,False,93204000.0
Vitacura,Casa,109.06896444206345,97.73492695301826,2,3,3,25,1,Este,50000.0,True,False,271980000.0
Puente Alto,Departamento,124.29201983632515,79.83775207284592,1,2,3,10,13,Este,63151.02731248394,False,True,43716000.0
Santiago Centro,Departamento,90.99859987557804,77.28121734260552,1,3,3,27,11,Norte,132579.6234384315,False,True,71465000.0
Huechuraba,Departamento,161.4981086535686,117.53066936203388,5,4,0,1,17,Sur,92165.28624150375,False,False,235340000.0
La Reina,Departamento,92.35824826894103,49.14237509365633,3,4,2,7,17,Oeste,78066.49820576953,False,True,169276000.0
San Miguel,Casa,152.7805199126446,152.7805199126446,4,4,1,28,1,Norte,171955.4883758226,False,False,238113000.0
Las Condes,Departamento,196.38618097618823,146.30105830153488,4,4,2,10,13,Sur,146504.65595438133,False,True,662772000.0
Puente Alto,Casa,102.14488150961301,75.83753812531643,3,1,2,36,1,Nororiente,50000.0,True,False,39569000.0
Las Condes,Casa,159.71917089895888,55.4454173650783,1,4,0,17,1,Norponiente,169086.23371048179,True,False,132557000.0
Vitacura,Casa,147.95796444515923,25.0,1,3,3,13,1,Sur,145301.73612310193,True,False,64889000.0
Santiago Centro,Casa,232.6443441109875,39.94344510063093,2,2,3,9,1,Suroriente,146413.16290151863,False,False,43270000.0
Recoleta,Casa,94.7584717577525,94.7584717577525,5,3,0,34,1,Norte,91476.29880347155,True,False,102308000.0
Independencia,Departamento,159.7535808402892,102.61367435602615,5,4,0,8,15,Surponiente,110634.79101025549,False,True,147879000.0
Recoleta,Departamento,38.69944541117235,38.69944541117235,5,1,0,34,9,Este,50000.0,False,True,27768000.0
Recoleta,Departamento,95.20707946315935,25.0,2,4,0,10,10,Suroriente,163349.33362673127,False,True,25495000.0
Macul,Departamento,137.66964187984541,74.16737519589343,5,2,0,11,8,Oeste,70053.64943493422,False,True,98396000.0
Ñuñoa,Casa,189.65799845448907,144.6909122512833,3,3,1,2,1,Norponiente,76468.5484453028,True,False,293502000.0
Recoleta,Departamento,58.70333175078986,58.70333175078986,2,2,2,38,13,Surponiente,75792.93528201416,True,False,40792000.0
La Reina,Casa,159.30453203705554,39.10821061504059,3,2,2,13,1,Nororiente,210020.05584519095,True,False,85021000.0
Providencia,Departamento,116.83882717585206,85.53590676628394,2,2,2,27,5,Surponiente,86564.79676188566,False,False,123184000.0
Ñuñoa,Casa,43.923617330384374,43.923617330384374,5,3,3,10,1,Norponiente,167113.01367718616,True,False,121184000.0
Vitacura,Casa,129.0793422974395,103.34716239781588,3,4,1,38,1,Surponiente,118800.3947558609,True,False,299970000.0
San Miguel,Departamento,205.4580616489106,90.8218151555086,3,2,2,24,11,Norponiente,78544.51432822604,True,False,109864000.0
Puente Alto,Casa,63.97886700441915,63.97886700441915,3,3,3,20,1,Sur,69479.99733601513,False,False,61498000.0
