indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2000,2043581321.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2023,657611624.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2022,653104771.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2021,649234475.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2020,645497618.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2019,640853375.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2018,635680745.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2017,630329435.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2016,624664026.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2015,618806527.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2014,612799258.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2013,606644957.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2012,600393759.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2011,594072097.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2010,587749565.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2009,581388129.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2008,574908733.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2007,568345245.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2006,561751999.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2005,555120780.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2004,548455563.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2003,541643365.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2002,534691591.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2001,527572583.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZJ', 'value': 'Latin America & Caribbean'}",LCN,2000,520272118.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2023,594995068.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2022,590730587.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2021,586944219.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2020,583125825.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2019,578311232.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2018,572668977.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2017,566870356.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2016,561307280.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2015,555893183.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2014,550428711.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2013,544834859.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2012,539167194.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2011,533432539.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2010,527703442.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2009,521959738.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2008,516099421.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2007,510173588.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2006,504231967.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2005,498267811.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2004,492232564.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2003,486116511.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2002,479874713.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2001,473472090.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XJ', 'value': 'Latin America & Caribbean (excluding high income)'}",LAC,2000,466891427.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2023,642397939.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2022,637837815.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2021,633862610.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2020,630051021.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2019,625467307.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2018,620274430.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2017,614776664.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2016,609017063.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2015,603091701.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2014,597023419.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2013,590809938.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2012,584524334.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2011,578171855.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2010,571822092.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2009,565454932.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2008,558968822.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2007,552399650.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2006,545805913.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2005,539188798.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2004,532556401.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2003,525787222.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2002,518881965.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2001,511809816.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'T2', 'value': 'Latin America & the Caribbean (IDA & IBRD countries)'}",TLA,2000,504556065.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2023,1160824674.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2022,1134585604.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2021,1109175268.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2020,1083636132.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2019,1058013514.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2018,1033110314.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2017,1008993468.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2016,985414939.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2015,962508256.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2014,940284138.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2013,918269633.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2012,896684951.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2011,875685078.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2010,855348118.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2009,835687108.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2008,816268129.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2007,797516000.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2006,779230030.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2005,760741611.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2004,742717957.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2003,725111768.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2002,707266809.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2001,689878805.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XL', 'value': 'Least developed countries: UN classification'}",LDC,2000,673630102.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2023,6633109634.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2022,6568731933.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2021,6505838578.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2020,6438169877.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2019,6364581440.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2018,6287535114.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2017,6208763934.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2016,6128880429.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2015,6050054834.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2014,5971198209.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2013,5890623212.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2012,5809649768.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2011,5727986725.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2010,5648351983.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2009,5569896557.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2008,5492228861.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2007,5415642173.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2006,5340182185.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2005,5264191084.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2004,5188460859.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2003,5112795945.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2002,5037637869.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2001,4962048189.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XO', 'value': 'Low & middle income'}",LMY,2000,4885599511.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2023,736466395.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2022,716865783.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2021,698215206.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2020,679560744.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2019,660718366.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2018,642186195.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2017,624557000.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2016,607867476.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2015,592175402.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2014,577586377.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2013,563526633.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2012,549451656.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2011,534808724.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2010,520054110.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2009,505585022.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2008,491406380.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2007,477551564.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2006,463744491.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2005,450155667.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2004,437382851.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2003,425077105.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2002,412670845.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2001,400757289.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XM', 'value': 'Low income'}",,2000,390079731.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2023,3079778780.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2022,3041203716.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2021,3004162907.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2020,2966396716.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2019,2926690682.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2018,2886705487.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2017,2846133568.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2016,2804867051.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2015,2763351401.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2014,2721462078.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2013,2678274094.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2012,2635615131.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2011,2592374919.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2010,2548857608.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2009,2505415842.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2008,2462681283.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2007,2420211545.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2006,2377469865.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2005,2335616862.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2004,2293999532.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2003,2251947497.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2002,2210311164.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2001,2168260748.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XN', 'value': 'Lower middle income'}",,2000,2125376113.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2023,508311359.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2022,498070255.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2021,488100624.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2020,482334398.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2019,474057593.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2018,466691130.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2017,459925735.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2016,452184895.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2015,443111159.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2014,433660485.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2013,424768481.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZQ', 'value': 'Middle East & North Africa'}",MEA,2012,415046283.0,,,0
